factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor1	ridge314_primary	ENSG00000161638	ENSG00000161638	-0.00848989924572312		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162366	ENSG00000162366	-0.00869411229728385		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162409	ENSG00000162409	0.00583406937706702		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162576	ENSG00000162576	0.00370971023975166		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162739	ENSG00000162739	-0.00177603192618368		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162745	ENSG00000162745	0.000344666519641294		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162777	ENSG00000162777	-0.0118723092743821		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000162946	ENSG00000162946	0.00343603099834591		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163209	ENSG00000163209	-0.000646274432782607		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163220	ENSG00000163220	-0.0171580208238876		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163297	ENSG00000163297	-0.00851764649825277		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163359	ENSG00000163359	0.00569527748421785		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163430	ENSG00000163430	-0.000817447070642667		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163520	ENSG00000163520	0.0033083981012746		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163534	ENSG00000163534	-0.00247803678914878		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163564	ENSG00000163564	-0.00662583525536398		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163577	ENSG00000163577	0.0120319387606982		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000163596	ENSG00000163596	0.0113055197172083		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164111	ENSG00000164111	-0.00258639896266144		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164283	ENSG00000164283	-0.00256984912200194		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164294	ENSG00000164294	0.00421561727782444		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164465	ENSG00000164465	-0.0155198809165839		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164520	ENSG00000164520	-0.0135003317417521		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164574	ENSG00000164574	-0.00569092145964775		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164691	ENSG00000164691	-0.00514620369902899		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164692	ENSG00000164692	0.00768476810714937		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000164938	ENSG00000164938	0.00555918935923972		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000165272	ENSG00000165272	-0.0155350697835383		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000165617	ENSG00000165617	0.00343042164169799		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000165915	ENSG00000165915	0.00288225214115614		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000166130	ENSG00000166130	-0.00395405863589869		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000166250	ENSG00000166250	-0.00945428758366275		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000166428	ENSG00000166428	-0.00534558205238722		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000166501	ENSG00000166501	-0.00213465123836136		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000166922	ENSG00000166922	-0.0039259184328488		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167077	ENSG00000167077	-0.00873884035977953		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167123	ENSG00000167123	-0.00259610493672965		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167208	ENSG00000167208	-0.00495507536983047		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167286	ENSG00000167286	-0.00104280695573619		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167397	ENSG00000167397	-0.00708315836844107		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000167984	ENSG00000167984	0.00303532498290235		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000168398	ENSG00000168398	-0.000525892971710068		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000168421	ENSG00000168421	-0.00575454771608182		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
