study_id	analysis_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	feature_id	metabolite_name	normalized_name_key	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	missing_fraction_all	zero_count_all	negative_count_all	censoring_sensitive	all_na	all_zero	zero_variance	primary_test	exclusion_reason	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	absolute_concentration_claim_allowed
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__203	Glycocholic acid	glycocholicacid	14	14	7	0.214285714285714	0.285714285714286	0.125	21	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__204	2'-Deoxyuridine 5'-triphosphate	2deoxyuridine5triphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__205	Enoxolone	enoxolone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__206	Thymidine-5-triphosphate	thymidine5triphosphate	16	16	25	0.5625	1	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__207	Cytidine-5'-triphosphate	cytidine5triphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__208	Taurochenodeoxycholate	taurochenodeoxycholate	16	16	9	0.3125	0.25	0	23	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__209	1-Kestose	1kestose	16	16	1	0.0625	0	0	31	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__21	3-(Methylthio)propionate	3methylthiopropionate	16	16	15	0.5625	0.375	0	17	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__210	Raffinose	raffinose	16	16	31	0.9375	1	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__211	Adenosine-5'-triphosphate	adenosine5triphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__212	Taurocholic acid	taurocholicacid	14	14	9	0.428571428571429	0.214285714285714	0.125	19	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__213	UDP-D-glucose	udpdglucose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__214	Naringin	naringin	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__215	Uridine diphosphate glucuronic acid	uridinediphosphateglucuronicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__216	Bilirubin	bilirubin	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__217	GDP-L-Fucose	gdplfucose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__218	Glutathione Disulfide	glutathionedisulfide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__219	Acarbose	acarbose	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__22	Benzoic acid	benzoicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__220	1,4-Dihydronicotinamide adenine dinucleotide	14dihydronicotinamideadeninedinucleotide	14	16	3	0.214285714285714	0	0.0625	27	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__221	Maltotetraose	maltotetraose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__222	Flavin adenine dinucleotide	flavinadeninedinucleotide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__23	Erythritol	erythritol	16	16	30	0.875	1	0	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__24	Picolinic acid	picolinicacid	16	16	27	0.8125	0.875	0	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__25	Phloroglucinol	phloroglucinol	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__26	5-Aminoimidazole-4-carboxamide	5aminoimidazole4carboxamide	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__27	2-Oxohexanoic acid	2oxohexanoicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__28	3-Methyl-2-oxovaleric acid	3methyl2oxovalericacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__29	Citraconic acid	citraconicacid	16	16	25	0.9375	0.625	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__3	3-Hydroxypropionic acid	3hydroxypropionicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__30	Mesaconic acid	mesaconicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__31	Itaconic acid	itaconicacid	16	16	27	0.9375	0.75	0	5	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__32	N-Acetyl-L-alanine	nacetyllalanine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__33	3-Guanidinopropionic acid	3guanidinopropionicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__34	Hydroxyisocaproic acid	hydroxyisocaproicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__35	6-Hydroxyhexanoic acid	6hydroxyhexanoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__36	Ethylmalonic acid	ethylmalonicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__37	3-Ureidopropionic acid	3ureidopropionicacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__38	Methylsuccinic acid	methylsuccinicacid	16	16	0	0	0	0	0	32	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__39	Glutaric acid	glutaricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__4	Lactic acid	lacticacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__40	5-Hydroxyindole	5hydroxyindole	0	1	1	0	1	0.96875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	fewer_than_4_nonmissing_in_one_group	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__41	L-Malic acid	lmalicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__42	2-Methylbenzoic acid	2methylbenzoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__43	L-Threonic acid	lthreonicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__44	Anthranilic acid	anthranilicacid	16	16	7	0.4375	0	0	25	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__45	Salicylic acid	salicylicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__46	4-Hydroxybenzoic acid	4hydroxybenzoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__47	2-Methylglutaric acid	2methylglutaricacid	16	16	26	0.9375	0.6875	0	0	6	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__48	Adipic acid	adipicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__49	2-Ketoglutaric?Acid	2ketoglutaricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__5	Acetoacetic acid	acetoaceticacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__50	N-Acetylserine	nacetylserine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__51	trans-Cinnamic acid	transcinnamicacid	16	16	11	0.375	0.3125	0	21	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__52	Mevalonic acid	mevalonicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__53	Citramalic acid	citramalicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__54	3-Hydroxyglutaric acid	3hydroxyglutaricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__55	Benzoylformic acid	benzoylformicacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__56	L-Arabinose	larabinose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__57	L-Tartaric acid	ltartaricacid	16	16	17	0.5	0.5625	0	15	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__58	Methyl salicylate	methylsalicylate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__59	2-Hydroxyphenylacetic acid	2hydroxyphenylaceticacid	16	16	2	0.0625	0.0625	0	30	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__6	2-Hydroxybutyric acid	2hydroxybutyricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__60	3-Methoxybenzoic acid	3methoxybenzoicacid	16	16	2	0	0.125	0	30	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__61	Phenoxyacetic acid	phenoxyaceticacid	16	16	10	0.1875	0.4375	0	22	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__62	Mandelic acid	mandelicacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__63	2-Methoxybenzoic acid	2methoxybenzoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__64	3-Hydroxyanthranilic acid	3hydroxyanthranilicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__65	2,3-Dihydroxybenzoic acid	23dihydroxybenzoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__66	Gentisic acid	gentisicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__67	2,4-Dihydroxybenzoic acid	24dihydroxybenzoicacid	16	16	22	0.75	0.625	0	10	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__68	3,5-Dihydroxybenzoic acid	35dihydroxybenzoicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__69	Orotic acid	oroticacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__7	3-Hydroxybutyric acid	3hydroxybutyricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__70	2,4-Dihydroxypyrimidine-5-carboxylic acid	24dihydroxypyrimidine5carboxylicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__71	N-Isovaleroylglycine	nisovaleroylglycine	15	16	1	0.0666666666666667	0	0.03125	30	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__72	3-Methyladipic acid	3methyladipicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__73	Pimelic acid	pimelicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
